fight_id,event_id,r_fighter_id,b_fighter_id,r_fighter_name,b_fighter_name,weight_class,winner_corner,fight_url
e8aad69aace1d31f,eee8efec7b951d84,262a7d06203657e6,d2cd7a69cc55e7ed,Alexander Hernandez,Austin Hubbard,Lightweight,R,https://www.ufcstats.com/fight-details/e8aad69aace1d31f
eb73b63bbd7b88a7,eee8efec7b951d84,abcf2cc6efc42031,cd2c4d30c6e13b47,Iasmin Lucindo,Marina Rodriguez,Women's Strawweight,R,https://www.ufcstats.com/fight-details/eb73b63bbd7b88a7
ed5b6681ab4e83e5,eee8efec7b951d84,64d47ef881a437a4,260bd4cef10b033f,Cesar Almeida,Ihor Potieria,Middleweight,R,https://www.ufcstats.com/fight-details/ed5b6681ab4e83e5
0d41a3fa5efef91b,ef61d9f5176b3200,5b03b61f9d90125e,fd7ab338e4953644,Morgan Charriere,Manolo Zecchini,Featherweight,R,https://www.ufcstats.com/fight-details/0d41a3fa5efef91b
1b9a127f9dadaad9,ef61d9f5176b3200,8b1ed83b02303075,42ac4020cba261ad,Taylor Lapilus,Caolan Loughran,Bantamweight,R,https://www.ufcstats.com/fight-details/1b9a127f9dadaad9
1be27d95bba03f17,ef61d9f5176b3200,1497e735d9f2560a,f748267c4ab6c127,Ange Loosa,Rhys McKee,Welterweight,R,https://www.ufcstats.com/fight-details/1be27d95bba03f17
1c29c53ff032c5c1,ef61d9f5176b3200,e1d40e8782d80bc2,eb70e786bbdf1d16,William Gomis,Yanis Ghemmouri,Featherweight,R,https://www.ufcstats.com/fight-details/1c29c53ff032c5c1
2a48d0a98c21e736,ef61d9f5176b3200,e3964ece586e0635,862b0b3375aa4b6e,Jacqueline Cavalcanti,Zarah Fairn,Catch Weight,R,https://www.ufcstats.com/fight-details/2a48d0a98c21e736
4eaf54ad3c82b6fa,ef61d9f5176b3200,34ff304266360297,47b63240018d5d86,Manon Fiorot,Rose Namajunas,Women's Flyweight,R,https://www.ufcstats.com/fight-details/4eaf54ad3c82b6fa
5098d052525da54f,ef61d9f5176b3200,0845c81e37d3bcb3,ef5dcb10d2bd4b0f,Volkan Oezdemir,Bogdan Guskov,Light Heavyweight,R,https://www.ufcstats.com/fight-details/5098d052525da54f
ac73c6888ee9322c,ef61d9f5176b3200,a09ed60aa67a3f67,102a8fdf8cbf7467,Farid Basharat,Kleydson Rodrigues,Bantamweight,R,https://www.ufcstats.com/fight-details/ac73c6888ee9322c
dfa8fd0b82b37fa1,ef61d9f5176b3200,c2299ec916bc7c56,d945aae53e3e54e6,Benoit Saint Denis,Thiago Moises,Lightweight,R,https://www.ufcstats.com/fight-details/dfa8fd0b82b37fa1
e3a5a7ede88a2555,ef61d9f5176b3200,f2b3f4ef3f780168,f9ab66e67240db7b,Nora Cornolle,Joselyne Edwards,Women's Bantamweight,R,https://www.ufcstats.com/fight-details/e3a5a7ede88a2555
ea006bae605e2a6b,ef61d9f5176b3200,787bb1f087ccff8a,e2f6b2769aaedd6c,Ciryl Gane,Serghei Spivac,Heavyweight,R,https://www.ufcstats.com/fight-details/ea006bae605e2a6b
0b8fdeeb626b4396,ef7fa30364cbe7f2,e5c9de15bb58b1c6,4f732e58ed907eff,Evan Dunham,Ross Pearson,Lightweight,R,https://www.ufcstats.com/fight-details/0b8fdeeb626b4396
2e12db181792090f,ef7fa30364cbe7f2,470fedbc8563ac47,e51ee8ded927fc51,Daniel Omielanczuk,Chris de la Rocha,Heavyweight,R,https://www.ufcstats.com/fight-details/2e12db181792090f
2e47823d38a5649b,ef7fa30364cbe7f2,2b93ebd9f5417ad2,cfb65863d5099327,Michael Bisping,Thales Leites,Middleweight,R,https://www.ufcstats.com/fight-details/2e47823d38a5649b
3bb7210200d90d90,ef7fa30364cbe7f2,1dafccb62a0f98ec,3f56b99447f00607,Robert Whiteford,Paul Redmond,Featherweight,R,https://www.ufcstats.com/fight-details/3bb7210200d90d90
486fbba33876da4b,ef7fa30364cbe7f2,6e7c758f5cdec01a,8bb6f4479685bbcc,Paddy Holohan,Vaughan Lee,Flyweight,R,https://www.ufcstats.com/fight-details/486fbba33876da4b
7e9cb0c322773157,ef7fa30364cbe7f2,c575ab451e3c5b1d,8f4eeaf7a0df7c1a,Mickael Lebout,Teemu Packalen,Lightweight,R,https://www.ufcstats.com/fight-details/7e9cb0c322773157
976d2cc3d08ca814,ef7fa30364cbe7f2,31a13532e724ca2b,8bbc0cfc01bc1ba1,Stevie Ray,Leonardo Mafra,Lightweight,R,https://www.ufcstats.com/fight-details/976d2cc3d08ca814
979538ff8ae1ccd5,ef7fa30364cbe7f2,f1fac969a1d70b08,9310418684bc896f,Leon Edwards,Pawel Pawlak,Welterweight,R,https://www.ufcstats.com/fight-details/979538ff8ae1ccd5
9cbdbbc414d6dd83,ef7fa30364cbe7f2,9c907996820d2d69,81801f57bd0a7c41,Jimmie Rivera,Marcus Brimage,Bantamweight,R,https://www.ufcstats.com/fight-details/9cbdbbc414d6dd83
b0cb6a1da8e0da81,ef7fa30364cbe7f2,e9a3aeb207578eea,523f6ad11dbe9b53,Ilir Latifi,Hans Stringer,Light Heavyweight,R,https://www.ufcstats.com/fight-details/b0cb6a1da8e0da81
c7780ac294530c0d,ef7fa30364cbe7f2,654ae722109a0d31,19db7ac26308178f,Joe Duffy,Ivan Jorge,Lightweight,R,https://www.ufcstats.com/fight-details/c7780ac294530c0d
d45474993a750878,ef7fa30364cbe7f2,12f91bfa8f1f723b,5f179af5fffeb9f6,Joanne Wood,Cortney Casey,Women's Strawweight,R,https://www.ufcstats.com/fight-details/d45474993a750878
0b633295d9e017a3,ef927e4fe2117ab8,3253b16d38ae087d,80fa8218c99f9c58,Julianna Pena,Amanda Nunes,Women's Bantamweight,R,https://www.ufcstats.com/fight-details/0b633295d9e017a3
16243b1470887cb6,ef927e4fe2117ab8,886264a0c9f4ea5e,cad24459b28592ca,Andre Muniz,Eryk Anders,Middleweight,R,https://www.ufcstats.com/fight-details/16243b1470887cb6
2d0d13dfc6c37ba8,ef927e4fe2117ab8,b997be68943010fc,6d1bffff14897645,Geoff Neal,Santiago Ponzinibbio,Welterweight,R,https://www.ufcstats.com/fight-details/2d0d13dfc6c37ba8
505397f405e40206,ef927e4fe2117ab8,38c7f72747f4f712,b1e5bcaad32a3cac,Gillian Robertson,Priscila Cachoeira,Women's Flyweight,R,https://www.ufcstats.com/fight-details/505397f405e40206
50f2539c73b98eec,ef927e4fe2117ab8,c62fbc117d57b943,441eacbe20e0e80b,Tai Tuivasa,Augusto Sakai,Heavyweight,R,https://www.ufcstats.com/fight-details/50f2539c73b98eec
537a5aa4c248830e,ef927e4fe2117ab8,8866c6f509c19089,34e516ab361afb1c,Ryan Hall,Darrick Minner,Featherweight,R,https://www.ufcstats.com/fight-details/537a5aa4c248830e
6537a32e7af905b0,ef927e4fe2117ab8,fba03cd6cc28dc41,82a5152216251682,Josh Emmett,Dan Ige,Featherweight,R,https://www.ufcstats.com/fight-details/6537a32e7af905b0
795aa42785a46643,ef927e4fe2117ab8,853eb0dd5c0e2149,d8c7c61b176e3994,Kai Kara-France,Cody Garbrandt,Flyweight,R,https://www.ufcstats.com/fight-details/795aa42785a46643
8bcdcfb0f93f1409,ef927e4fe2117ab8,1a08b01fdabb6ae2,325ad0dd9126d3df,Tony Kelley,Randy Costa,Bantamweight,R,https://www.ufcstats.com/fight-details/8bcdcfb0f93f1409
8c01b7dccc4d0926,ef927e4fe2117ab8,b50a426a33da0012,82b4e942781b1046,Sean O'Malley,Raulian Paiva,Bantamweight,R,https://www.ufcstats.com/fight-details/8c01b7dccc4d0926
9039762cb9f4abdb,ef927e4fe2117ab8,12ebd7d157e91701,c878270af633eb11,Bruno Silva,Jordan Wright,Middleweight,R,https://www.ufcstats.com/fight-details/9039762cb9f4abdb
abb8c6c0a057184e,ef927e4fe2117ab8,10f3ba6cd2f44a97,6bd02119599741a4,Dominick Cruz,Pedro Munhoz,Bantamweight,R,https://www.ufcstats.com/fight-details/abb8c6c0a057184e
b22eab3aa1522f40,ef927e4fe2117ab8,07225ba28ae309b6,029eaff01e6bb8f0,Charles Oliveira,Dustin Poirier,Lightweight,R,https://www.ufcstats.com/fight-details/b22eab3aa1522f40
fc2a30bfb760bdf8,ef927e4fe2117ab8,669970f7feba8ecd,f29a6350c69f4a33,Erin Blanchfield,Miranda Maverick,Women's Flyweight,R,https://www.ufcstats.com/fight-details/fc2a30bfb760bdf8
0731a4519d64df6d,efaf544314bb5c2e,d43a048a880efdff,75bbd2206a15319f,Chris Leben,Edwin DeWees,Middleweight,R,https://www.ufcstats.com/fight-details/0731a4519d64df6d
5521b9bb8f220993,efaf544314bb5c2e,22e47b53e4ceb27c,8f2d9ee27f206f1f,David Loiseau,Evan Tanner,Middleweight,R,https://www.ufcstats.com/fight-details/5521b9bb8f220993
5f2240d94375f907,efaf544314bb5c2e,6f018c039b4d5d80,5eedbf1e9601be35,Jon Fitch,Brock Larson,Middleweight,R,https://www.ufcstats.com/fight-details/5f2240d94375f907
6ddabf12abd6fe25,efaf544314bb5c2e,fa315e6c77eee106,0bc7e61d204f2137,Brandon Vera,Fabiano Scherner,Heavyweight,R,https://www.ufcstats.com/fight-details/6ddabf12abd6fe25
926091425f88d038,efaf544314bb5c2e,f34312c2ccfa0e00,31ee470ef5dc8d7f,Spencer Fisher,Thiago Alves,Welterweight,R,https://www.ufcstats.com/fight-details/926091425f88d038
c25a97523bf56e49,efaf544314bb5c2e,fb1538b46877a695,5bb0a618ad03ac64,Jonathan Goulet,Jay Hieron,Welterweight,R,https://www.ufcstats.com/fight-details/c25a97523bf56e49
f5cb6cbb09ee8a16,efaf544314bb5c2e,d814f5192e58fb2f,dd37fd509af89f15,Drew Fickett,Josh Koscheck,Welterweight,R,https://www.ufcstats.com/fight-details/f5cb6cbb09ee8a16
26800d759ba50371,f12f979b657ab876,53278852bcd91e11,a7f4d0902bb64092,Igor Pokrajac,James Irvin,Light Heavyweight,R,https://www.ufcstats.com/fight-details/26800d759ba50371
71cb15f6dbdaccd8,f12f979b657ab876,6f81b6de2557739a,aac5ac38148f0528,Jacob Volkmann,Paul Kelly,Lightweight,R,https://www.ufcstats.com/fight-details/71cb15f6dbdaccd8
743f9df5bdfbcb95,f12f979b657ab876,acff437707625fc7,179f1948dc234f1f,Yushin Okami,Mark Munoz,Middleweight,R,https://www.ufcstats.com/fight-details/743f9df5bdfbcb95
7949430ebc47f31b,f12f979b657ab876,07f72a2a7591b409,ccdd90bd1fc7dab6,Jon Jones,Vladimir Matyushenko,Light Heavyweight,R,https://www.ufcstats.com/fight-details/7949430ebc47f31b
860954fbe26b867a,f12f979b657ab876,d023ae89a2a4a41e,322a56923b396b4d,Matthew Riddle,DaMarques Johnson,Welterweight,R,https://www.ufcstats.com/fight-details/860954fbe26b867a
92dea6ff8f0c1b10,f12f979b657ab876,054defd5420a551f,0b5b6876c2a4723f,Rob Kimmons,Steve Steinbeiss,Middleweight,R,https://www.ufcstats.com/fight-details/92dea6ff8f0c1b10
a01524699dfa3526,f12f979b657ab876,3be081c29bf734d9,20205040232ed0f3,Takanori Gomi,Tyson Griffin,Lightweight,R,https://www.ufcstats.com/fight-details/a01524699dfa3526
a3902e22c10725c4,f12f979b657ab876,579fcdfcabd23a7b,5b2d7906aa894274,Brian Stann,Mike Massenzio,Middleweight,R,https://www.ufcstats.com/fight-details/a3902e22c10725c4
c0dc7511452ed0f8,f12f979b657ab876,d81ac739417d7f53,fc31f896cde2bc2e,Jake Ellenberger,John Howard,Welterweight,R,https://www.ufcstats.com/fight-details/c0dc7511452ed0f8
db1c5b5a710fbdb0,f12f979b657ab876,07225ba28ae309b6,92a9aa9c93192871,Charles Oliveira,Darren Elkins,Lightweight,R,https://www.ufcstats.com/fight-details/db1c5b5a710fbdb0
0bd0ca01a255038c,f1b2a4365799c48b,c21a036b4e012f1c,5f99b2bafb10305f,John Makdessi,Daron Cruickshank,Lightweight,R,https://www.ufcstats.com/fight-details/0bd0ca01a255038c
29398b15b94c3847,f1b2a4365799c48b,0941df56f6ac954b,f9f07bb5a43535ed,Johny Hendricks,Carlos Condit,Welterweight,R,https://www.ufcstats.com/fight-details/29398b15b94c3847
5adcbd20eed3795d,f1b2a4365799c48b,d81ac739417d7f53,a8e6a69796280f17,Jake Ellenberger,Nate Marquardt,Welterweight,R,https://www.ufcstats.com/fight-details/5adcbd20eed3795d
79dcde3ad50f6165,f1b2a4365799c48b,6c2030e0a143a94b,b13da0b1a3aed3e7,Chris Camozzi,Nick Ring,Middleweight,R,https://www.ufcstats.com/fight-details/79dcde3ad50f6165
7b9de06ef8c09ba6,f1b2a4365799c48b,92a9aa9c93192871,fef3d17e27e916e7,Darren Elkins,Antonio Carvalho,Featherweight,R,https://www.ufcstats.com/fight-details/7b9de06ef8c09ba6
8e4650807ea06626,f1b2a4365799c48b,3c0437fbeda06962,4417980b3e798abf,George Roop,Reuben Duran,Bantamweight,R,https://www.ufcstats.com/fight-details/8e4650807ea06626
9030c92a161afaf9,f1b2a4365799c48b,5b5307450405abf0,16af2d5a6f28bee2,Rick Story,Quinn Mulhern,Welterweight,R,https://www.ufcstats.com/fight-details/9030c92a161afaf9
9c3db86db300119e,f1b2a4365799c48b,c849740a3ff51931,57bf89d42364d39e,TJ Dillashaw,Issei Tamura,Bantamweight,R,https://www.ufcstats.com/fight-details/9c3db86db300119e
b6c46c3c239e7863,f1b2a4365799c48b,2aa49b3766a59bcd,d0c29452d3272603,Jordan Mein,Dan Miller,Welterweight,R,https://www.ufcstats.com/fight-details/b6c46c3c239e7863
cc6e74d0558b7340,f1b2a4365799c48b,3c921b1a30fdcbdd,7d09200f6a77b20e,Mike Ricci,Colin Fletcher,Lightweight,R,https://www.ufcstats.com/fight-details/cc6e74d0558b7340
d0797451df1de80f,f1b2a4365799c48b,9fa3bd637edd9aa2,fb8a3025ae722e64,Patrick Cote,Bobby Voelker,Welterweight,R,https://www.ufcstats.com/fight-details/d0797451df1de80f
e5e3c3a055df3016,f1b2a4365799c48b,6506c1d34da9c013,f57a8a52ca401ed9,Georges St-Pierre,Nick Diaz,Welterweight,R,https://www.ufcstats.com/fight-details/e5e3c3a055df3016
04df2fbb108b23c1,f1f9e48a0d150757,05560764359161e4,cb46dface0e28a2c,Constantinos Philippou,Jorge Rivera,Middleweight,R,https://www.ufcstats.com/fight-details/04df2fbb108b23c1
27593cd1cda3cc2f,f1f9e48a0d150757,32ba186f4b0e3267,8a8a84b743ae7699,Brian Ebersole,Dennis Hallman,Welterweight,R,https://www.ufcstats.com/fight-details/27593cd1cda3cc2f
48ac0e2cf3681cca,f1f9e48a0d150757,3c6976f8182d9527,98b80a717b9bda17,Alexander Gustafsson,Matt Hamill,Light Heavyweight,R,https://www.ufcstats.com/fight-details/48ac0e2cf3681cca
68ac97071275099f,f1f9e48a0d150757,ee779c43a8926d52,2f732dd9210d301f,Rashad Evans,Tito Ortiz,Light Heavyweight,R,https://www.ufcstats.com/fight-details/68ac97071275099f
87cc38e9d565f819,f1f9e48a0d150757,0941df56f6ac954b,236a37d96d476164,Johny Hendricks,Mike Pierce,Welterweight,R,https://www.ufcstats.com/fight-details/87cc38e9d565f819
9468f58f8abf78df,f1f9e48a0d150757,e0b74df14f52cd15,80dbeb1dd5b53e64,Mike Brown,Nam Phan,Featherweight,R,https://www.ufcstats.com/fight-details/9468f58f8abf78df
ba2f30fb7143a6b1,f1f9e48a0d150757,0dba4df5f34d5ff0,c7011de4765d2497,Rafael Natal,Paul Bradley,Middleweight,R,https://www.ufcstats.com/fight-details/ba2f30fb7143a6b1
c299ca1bc07857d5,f1f9e48a0d150757,cbd5d3cdd862e90e,f5990c11974d8e9c,Rory MacDonald,Mike Pyle,Welterweight,R,https://www.ufcstats.com/fight-details/c299ca1bc07857d5
de41ca23c9a13bfb,f1f9e48a0d150757,5755960ebd0b16f6,8cb76103cd8a1562,Ivan Menjivar,Nick Pace,Bantamweight,R,https://www.ufcstats.com/fight-details/de41ca23c9a13bfb
e516a0e035fd57f7,f1f9e48a0d150757,b5b684eac99ae0a3,94527830000ab715,Chad Mendes,Rani Yahya,Featherweight,R,https://www.ufcstats.com/fight-details/e516a0e035fd57f7
eb3093e235f048c8,f1f9e48a0d150757,0ee783aa00e468f0,b0550072e5f0afa7,Vitor Belfort,Yoshihiro Akiyama,Middleweight,R,https://www.ufcstats.com/fight-details/eb3093e235f048c8
3d46d635f9ae5e68,f21a3d68fb9df387,53c943c873cffe90,50db8711c70196cd,Philipe Lins,Ovince Saint Preux,Light Heavyweight,R,https://www.ufcstats.com/fight-details/3d46d635f9ae5e68
3e90b7fd1e9f86bd,f21a3d68fb9df387,f41b9f5efc7162d6,b5da8f7d05e85a55,Jamal Pogues,Josh Parisian,Heavyweight,R,https://www.ufcstats.com/fight-details/3e90b7fd1e9f86bd
3f837b469ba33c7c,f21a3d68fb9df387,56f7d7ee06be4aab,c878270af633eb11,Zac Pauga,Jordan Wright,Light Heavyweight,R,https://www.ufcstats.com/fight-details/3f837b469ba33c7c
40781a64c4cea877,f21a3d68fb9df387,b62d5280966b2460,4a043165cf47cab2,Clayton Carpenter,Juancamilo Ronderos,Flyweight,R,https://www.ufcstats.com/fight-details/40781a64c4cea877
435ba9b407b844ef,f21a3d68fb9df387,725b1abc9a39d873,40f3cb27fc7305a1,AJ Fletcher,Themba Gorimbo,Welterweight,R,https://www.ufcstats.com/fight-details/435ba9b407b844ef
43ec12079ccc371c,f21a3d68fb9df387,e00a3dee329a51f7,5c10da56d712ac9c,Jamall Emmers,Khusein Askhabov,Featherweight,R,https://www.ufcstats.com/fight-details/43ec12079ccc371c
682ff095649c9a5c,f21a3d68fb9df387,262a7d06203657e6,d1941565abf50b16,Alexander Hernandez,Jim Miller,Lightweight,R,https://www.ufcstats.com/fight-details/682ff095649c9a5c
c3a4187fc821bfff,f21a3d68fb9df387,cc8c623cca88f54f,2eeaefbfc7f9fcff,Mayra Bueno Silva,Lina Lansberg,Women's Bantamweight,R,https://www.ufcstats.com/fight-details/c3a4187fc821bfff
d45d9c7d60f332da,f21a3d68fb9df387,ff62013d2fce6d13,d9a56ecb6e94f02e,Nazim Sadykhov,Evan Elder,Lightweight,R,https://www.ufcstats.com/fight-details/d45d9c7d60f332da
dc6f69f923744948,f21a3d68fb9df387,6370c1c1e12723d5,5da33b8fbfa5ee95,Marcin Prachnio,William Knight,Light Heavyweight,R,https://www.ufcstats.com/fight-details/dc6f69f923744948
dcc3da324eb5f26c,f21a3d68fb9df387,669970f7feba8ecd,6a1901c62ab3870f,Erin Blanchfield,Jessica Andrade,Women's Flyweight,R,https://www.ufcstats.com/fight-details/dcc3da324eb5f26c
07c2af68b6dbc4ec,f2c934689243fe4e,d3f89fa685bd8420,450bcab0968562c4,Austin Bashi,John Yannis,Featherweight,R,https://www.ufcstats.com/fight-details/07c2af68b6dbc4ec
111e66eb922449e4,f2c934689243fe4e,239d8e5359022f3b,d964a59c48381cb6,Kevin Vallejos,Danny Silva,Featherweight,R,https://www.ufcstats.com/fight-details/111e66eb922449e4
282c8c6c1ed82bfb,f2c934689243fe4e,4461d7e47375a895,b671bdf981ad527d,Tatsuro Taira,HyunSung Park,Flyweight,R,https://www.ufcstats.com/fight-details/282c8c6c1ed82bfb
426a69e343822ab3,f2c934689243fe4e,fd406a32a6fb3a29,849c5d9979df5357,Chris Duncan,Mateusz Rebecki,Lightweight,R,https://www.ufcstats.com/fight-details/426a69e343822ab3
45781930d64da456,f2c934689243fe4e,260e9e0d4954aea6,147e70aa6cc48cfc,Rodolfo Vieira,Tresean Gore,Middleweight,R,https://www.ufcstats.com/fight-details/45781930d64da456
878941394f9e3538,f2c934689243fe4e,323d4ca260dfa0ba,48a9a128784d53d1,Esteban Ribovics,Elves Brener,Lightweight,R,https://www.ufcstats.com/fight-details/878941394f9e3538
ac57250e3de89d5d,f2c934689243fe4e,84b3e7d38f2d2ec5,8adcbd525fab8d9b,Neil Magny,Elizeu Zaleski dos Santos,Welterweight,R,https://www.ufcstats.com/fight-details/ac57250e3de89d5d
b3c695728e177fd4,f2c934689243fe4e,22e07d3da1aa3475,7eaa5e31c2dd86aa,Andrey Pulyaev,Nick Klein,Middleweight,R,https://www.ufcstats.com/fight-details/b3c695728e177fd4
b47db03affb279c3,f2c934689243fe4e,83455a9d17f57dae,53c10176e3bc7416,Rafael Estevam,Felipe Bunes,Flyweight,R,https://www.ufcstats.com/fight-details/b47db03affb279c3
c62ed8a6002b5360,f2c934689243fe4e,351c4ec637380ad5,f2b3f4ef3f780168,Karol Rosa,Nora Cornolle,Women's Bantamweight,R,https://www.ufcstats.com/fight-details/c62ed8a6002b5360
d98d6b2c13557a87,f2c934689243fe4e,e375cb5caf4717b6,8bd4200561c77a62,Piera Rodriguez,Ketlen Souza,Women's Strawweight,R,https://www.ufcstats.com/fight-details/d98d6b2c13557a87
eeeffa7f514e0c0e,f2c934689243fe4e,d8c811df0386d5e8,a2d342ffc83913ed,Rinya Nakamura,Nathan Fletcher,Bantamweight,R,https://www.ufcstats.com/fight-details/eeeffa7f514e0c0e
2ad291d61792fd7d,f3155a94ca420126,1588b787bda7b540,99c7610aa74995d3,Tom Breese,Cathal Pendred,Welterweight,R,https://www.ufcstats.com/fight-details/2ad291d61792fd7d
2e0ae17a22a6f824,f3155a94ca420126,9d19d9e4aa2662e8,9ce6d5a03af801b7,Nicolas Dalby,Darren Till,Welterweight,D,https://www.ufcstats.com/fight-details/2e0ae17a22a6f824
3e39829aedc9346f,f3155a94ca420126,4e06913c91da5200,06827d70c53ff0d9,Krzysztof Jotko,Scott Askham,Middleweight,R,https://www.ufcstats.com/fight-details/3e39829aedc9346f
43313a340ff0d2b5,f3155a94ca420126,f215cfbd4ba3c270,132505067f08c54d,Garreth McLellan,Bubba Bush,Middleweight,R,https://www.ufcstats.com/fight-details/43313a340ff0d2b5
475a41d83edd47dd,f3155a94ca420126,e50cd77732d39967,67a992d4cff22466,Aisling Daly,Ericka Almeida,Women's Strawweight,R,https://www.ufcstats.com/fight-details/475a41d83edd47dd
5ae114b3fdef6d2f,f3155a94ca420126,14ff46596ad80609,e25bcbcdaf6537a1,Norman Parke,Reza Madadi,Lightweight,R,https://www.ufcstats.com/fight-details/5ae114b3fdef6d2f
665a35fcac41d277,f3155a94ca420126,31a13532e724ca2b,c575ab451e3c5b1d,Stevie Ray,Mickael Lebout,Lightweight,R,https://www.ufcstats.com/fight-details/665a35fcac41d277
8d1559bbcea7e92a,f3155a94ca420126,d2bc285ead803db0,6e7c758f5cdec01a,Louis Smolka,Paddy Holohan,Flyweight,R,https://www.ufcstats.com/fight-details/8d1559bbcea7e92a
a1569926652ebc36,f3155a94ca420126,49a74b9fb2e45fdf,0d0351c20169a499,Neil Seery,Jon Delos Reyes,Flyweight,R,https://www.ufcstats.com/fight-details/a1569926652ebc36
cf3a93dd5460593c,f3155a94ca420126,92a9aa9c93192871,1dafccb62a0f98ec,Darren Elkins,Robert Whiteford,Featherweight,R,https://www.ufcstats.com/fight-details/cf3a93dd5460593c
62dd8808ce397fa6,f341f9551ba744e2,cb139171ed1b69fe,40a604761ca7d64d,Kenny Florian,Din Thomas,Lightweight,R,https://www.ufcstats.com/fight-details/62dd8808ce397fa6
88295b0ab9868db5,f341f9551ba744e2,a149d6bc670cdb60,fb1538b46877a695,Dustin Hazelett,Jonathan Goulet,Welterweight,R,https://www.ufcstats.com/fight-details/88295b0ab9868db5
997eda9196aad7f9,f341f9551ba744e2,93ce4ac89e3d7652,afdb76fbd86f6d11,Luke Cummo,Edilberto de Oliveira,Welterweight,R,https://www.ufcstats.com/fight-details/997eda9196aad7f9
a1950f4bd19ed06f,f341f9551ba744e2,8355922d564b152c,d0d7160824278840,Nate Diaz,Junior Assuncao,Lightweight,R,https://www.ufcstats.com/fight-details/a1950f4bd19ed06f
b46679306287ea79,f341f9551ba744e2,52cae54377b433b7,0359313549d230a1,Nate Quarry,Pete Sell,Middleweight,R,https://www.ufcstats.com/fight-details/b46679306287ea79
be307e6647a655c8,f341f9551ba744e2,282fa667ff9c51ed,917e53fa0adea0d3,Cole Miller,Leonard Garcia,Lightweight,R,https://www.ufcstats.com/fight-details/be307e6647a655c8
c536a1119406c0f0,f341f9551ba744e2,31ee470ef5dc8d7f,9d4522df6fc49a47,Thiago Alves,Kuniyoshi Hironaka,Welterweight,R,https://www.ufcstats.com/fight-details/c536a1119406c0f0
c86702c01c4cfee2,f341f9551ba744e2,7d96bc577e5178b2,c6d8ae3b016d5ad5,Gray Maynard,Joe Veres,Lightweight,R,https://www.ufcstats.com/fight-details/c86702c01c4cfee2
e7d444e279914116,f341f9551ba744e2,d43a048a880efdff,6a92caba39b64752,Chris Leben,Terry Martin,Middleweight,R,https://www.ufcstats.com/fight-details/e7d444e279914116
08489fdfb56ee19c,f3743d8ef5dde970,8fd808923cffff82,d247691a6c0e9034,Andre Fili,Cub Swanson,Featherweight,R,https://www.ufcstats.com/fight-details/08489fdfb56ee19c
2517029ff9c1a1a2,f3743d8ef5dde970,38c7f72747f4f712,eb04b9d31e938edb,Gillian Robertson,Michelle Waterson-Gomez,Women's Strawweight,R,https://www.ufcstats.com/fight-details/2517029ff9c1a1a2
2b7883b304b3df1c,f3743d8ef5dde970,52ef95b5860fb28c,f1d64ae34e088832,Jean Silva,Charles Jourdain,Featherweight,R,https://www.ufcstats.com/fight-details/2b7883b304b3df1c
3bbc222130d9dac7,f3743d8ef5dde970,8eb046f83e82bf26,3738e68d2261e60f,Martin Buday,Andrei Arlovski,Heavyweight,R,https://www.ufcstats.com/fight-details/3bbc222130d9dac7
5f8a92f10e5451ce,f3743d8ef5dde970,6e743a33d56bdaa4,eb70e786bbdf1d16,Payton Talbott,Yanis Ghemmouri,Bantamweight,R,https://www.ufcstats.com/fight-details/5f8a92f10e5451ce
7856621db043423d,f3743d8ef5dde970,2f43a3e82661fa99,798e48f9e7f6ba22,Rei Tsuruya,Carlos Hernandez,Flyweight,R,https://www.ufcstats.com/fight-details/7856621db043423d
a571c622ab89b3d9,f3743d8ef5dde970,9cdd2da1a9104a0b,cc8c623cca88f54f,Macy Chiasson,Mayra Bueno Silva,Women's Bantamweight,R,https://www.ufcstats.com/fight-details/a571c622ab89b3d9
bbe3d8a37a276511,f3743d8ef5dde970,18d01f7f8338ae72,5987b2458f4b5290,Vinicius Oliveira,Ricky Simon,Bantamweight,R,https://www.ufcstats.com/fight-details/bbe3d8a37a276511
bca5d01f8775f852,f3743d8ef5dde970,e5549c82bfb5582d,009341ed974bad72,Alex Pereira,Jiri Prochazka,Light Heavyweight,R,https://www.ufcstats.com/fight-details/bca5d01f8775f852
bf878c083a6b30ad,f3743d8ef5dde970,327d5f279895110d,d4c9dcd330403612,Roman Dolidze,Anthony Smith,Light Heavyweight,R,https://www.ufcstats.com/fight-details/bf878c083a6b30ad
daa6b47be304ec86,f3743d8ef5dde970,c1085e1701b13eca,8e9eb3fc86db0f7d,Joe Pyfer,Marc-Andre Barriault,Middleweight,R,https://www.ufcstats.com/fight-details/daa6b47be304ec86
fbf77262d8da342b,f3743d8ef5dde970,442c9011034ae1fd,a67d071163962af8,Ian Machado Garry,Michael Page,Welterweight,R,https://www.ufcstats.com/fight-details/fbf77262d8da342b
fc8ad0c7fc70dde7,f3743d8ef5dde970,f166e93d04a8c274,82a5152216251682,Diego Lopes,Dan Ige,Catch Weight,R,https://www.ufcstats.com/fight-details/fc8ad0c7fc70dde7
0197a61472fc351d,f3a078277b3b8ff4,5ec591b78349ba7e,3c8a5200436e19f3,Christian Rodriguez,Cameron Saaiman,Bantamweight,R,https://www.ufcstats.com/fight-details/0197a61472fc351d
