fighter_name,url,http_ok,http_error,html_bytes,anti_bot_hit,table_found,event_headers,headers_skipped_unconfirmed,headers_skipped_future,headers_with_dates,main_rows_total,matched_rows,fights_yielded,name_match_example,last_header_date_example,missing_closing_both,missing_closing_one_side,open_missing_count,reason_if_empty
Kron Gracie,https://www.bestfightodds.com/fighters/Kron-Gracie-6115,yes,,20677,maybe,yes,7,0,0,7,7,0,0,kron gracie +380 +500 ... +650 +30.4% ▲ ufc,Dec 31st 2015,0,0,0,NAME_NEVER_FOUND
Akihiro Gono,https://www.bestfightodds.com/fighters/Akihiro-Gono-287,yes,,24304,maybe,yes,9,0,0,9,9,0,0,akihiro gono +500 +700 ... +800 +29.4% ▲ bellator fighting championship 67,Nov 17th 2007,0,0,0,NAME_NEVER_FOUND
Loopy Godinez,https://www.bestfightodds.com/fighters/Loopy-Godinez-12828,yes,,19932,maybe,yes,6,0,0,6,6,0,0,loopy godinez -275 -145 ... -136 +20.5% ▲ ufc 319,Nov 20th 2021,0,0,0,NAME_NEVER_FOUND
Charalampos Grigoriou,https://www.bestfightodds.com/fighters/Charalampos-Grigoriou-9980,yes,,21283,maybe,yes,8,0,0,8,8,0,0,charalampos grigoriou -218 -278 ... -245 -4.5% ▼ ufc,Nov 19th 2020,0,0,0,NAME_NEVER_FOUND
Neil Grove,https://www.bestfightodds.com/fighters/Neil-Grove-556,yes,,26009,maybe,yes,11,0,0,11,11,0,0,neil grove +105 +120 ... +120 +6.8% ▲ bellator fighting championship 56,May 7th 2011,0,0,0,NAME_NEVER_FOUND
Bogdan Grad,https://www.bestfightodds.com/fighters/Bogdan-Grad-16302,yes,,16875,maybe,yes,4,0,0,4,4,0,0,bogdan grad +180 +205 ... +210 +8.8% ▲ ufc fight night,Aug 8th 2023,0,0,0,NAME_NEVER_FOUND
Wang Guan,https://www.bestfightodds.com/fighters/Wang-Guan-7137,yes,,12311,maybe,yes,1,0,0,1,1,0,0,wang guan +155 +110 ... +120 -18.6% ▼ ufc fight night 122: bisping vs. gastelum,Nov 25th 2017,0,0,0,NAME_NEVER_FOUND
Jonathan Goulet,https://www.bestfightodds.com/fighters/Jonathan-Goulet-137,yes,,18392,maybe,yes,5,0,0,5,5,0,0,jonathan goulet +380 +350 ... +350 -6.7% ▼ ufc 113: machida vs. shogun ii,Sep 19th 2007,0,0,0,NAME_NEVER_FOUND
Roger Gracie,https://www.bestfightodds.com/fighters/Roger-Gracie-700,yes,,24635,maybe,yes,9,0,0,9,9,0,0,roger gracie -475 -280 ... -280 +10.8% ▲ one championship 42: ascent to power,May 18th 2008,0,0,0,NAME_NEVER_FOUND
Gabe Green,https://www.bestfightodds.com/fighters/Gabe-Green-10506,yes,,16913,maybe,yes,4,0,0,4,4,0,0,gabe green +143 +154 ... +175 +8.6% ▲ ufc,Feb 13th 2021,0,0,0,NAME_NEVER_FOUND
Kelvin Gastelum,https://www.bestfightodds.com/fighters/Kelvin-Gastelum-4061,yes,,53904,maybe,yes,28,0,1,28,27,0,0,kelvin gastelum +295 +285 ... +340 +3.9% ▲ ufc,Sep 16th 2023,0,0,0,NAME_NEVER_FOUND
Vik Grujic,https://www.bestfightodds.com/fighters/Vik-Grujic-4843,yes,,17095,maybe,yes,4,0,0,4,4,0,0,vik grujic -150 -140 ... -135 +3.4% ▲ ufc fight night 65: hunt vs. miocic,Apr 16th 2014,0,0,0,NAME_NEVER_FOUND
Mike Grundy,https://www.bestfightodds.com/fighters/Mike-Grundy-8909,yes,,17150,maybe,yes,4,0,0,4,4,0,0,mike grundy -110 -305 ... -225 -35.9% ▼ ufc fight night 205,Mar 16th 2019,0,0,0,NAME_NEVER_FOUND
Maxim Grishin,https://www.bestfightodds.com/fighters/Maxim-Grishin-2985,yes,,32418,maybe,yes,14,0,0,14,14,0,0,maxim grishin -115 -150 ... -120 -5.7% ▼ ufc on espn: hermansson vs. allen,Oct 14th 2011,0,0,0,NAME_NEVER_FOUND
Desmond Green,https://www.bestfightodds.com/fighters/Desmond-Green-3739,yes,,40964,maybe,yes,20,0,0,20,20,0,0,desmond green -260 -900 ... -833 -24.3% ▼ ufc on espn+ 10: dos anjos vs. lee,Nov 23rd 2012,0,0,0,NAME_NEVER_FOUND
Nandor Guelmino,https://www.bestfightodds.com/fighters/Nandor-Guelmino-3805,yes,,14691,maybe,yes,3,0,0,3,3,0,0,nandor guelmino +210 +210 ... +230 +3.1% ▲ ufc 165: jones vs. gustafsson,Mar 22nd 2014,0,0,0,NAME_NEVER_FOUND
Wilson Gouveia,https://www.bestfightodds.com/fighters/Wilson-Gouveia-141,yes,,22807,maybe,yes,8,0,0,8,8,0,0,wilson gouveia -110 +125 ... +125 +15.2% ▲ mfc 32: bitter rivals,Jan 19th 2008,0,0,0,NAME_NEVER_FOUND
Jordan Griffin,https://www.bestfightodds.com/fighters/Jordan-Griffin-5202,yes,,27310,maybe,yes,11,0,0,11,11,0,0,jordan griffin +185 +185 ... +185 iowa fight series 1,Mar 2nd 2018,0,0,0,NAME_NEVER_FOUND
Chad Griggs,https://www.bestfightodds.com/fighters/Chad-Griggs-2012,yes,,18322,maybe,yes,5,0,0,5,5,0,0,chad griggs -120 +115 ... +115 +14.7% ▲ ufc 154: st-pierre vs. condit,Aug 21st 2010,0,0,0,NAME_NEVER_FOUND
Matt Grice,https://www.bestfightodds.com/fighters/Matt-Grice-216,yes,,19695,maybe,yes,6,0,0,6,6,0,0,matt grice +250 +330 ... +365 +21.9% ▲ ufc 157: rousey vs. carmouche,Oct 20th 2007,0,0,0,NAME_NEVER_FOUND
Renzo Gracie,https://www.bestfightodds.com/fighters/Renzo-Gracie-1658,yes,,13809,maybe,yes,2,0,0,2,2,0,0,renzo gracie -120 -305 ... -305 -38.1% ▼ one championship 78: reign of kings,Apr 10th 2010,0,0,0,NAME_NEVER_FOUND
Maurice Greene,https://www.bestfightodds.com/fighters/Maurice-Greene-6618,yes,,33754,maybe,yes,15,0,0,15,15,0,0,maurice greene +475 +290 ... +350 -36.6% ▼ professional fighters league,Oct 7th 2016,0,0,0,NAME_NEVER_FOUND
Tony Gravely,https://www.bestfightodds.com/fighters/Tony-Gravely-7346,yes,,30669,maybe,yes,14,0,0,14,14,0,0,tony gravely +130 +120 ... +130 -3.1% ▼ ufc fight night 221,Jul 21st 2017,0,0,0,NAME_NEVER_FOUND
Josh Grispi,https://www.bestfightodds.com/fighters/Josh-Grispi-497,yes,,22728,maybe,yes,8,0,0,8,8,0,0,josh grispi -230 -155 ... -150 +13.2% ▲ ufc on fuel tv 7: barao vs. mcdonald,Feb 13th 2008,0,0,0,NAME_NEVER_FOUND
John Gunderson,https://www.bestfightodds.com/fighters/John-Gunderson-323,yes,,27698,maybe,yes,14,0,0,14,14,0,0,john gunderson +120 +140 ... +140 +8.3% ▲ world series of fighting 9: carl vs. palhares,Jan 22nd 2009,0,0,0,NAME_NEVER_FOUND
Andreas Gustafsson,https://www.bestfightodds.com/fighters/Andreas-Gustafsson-8971,yes,,20429,maybe,yes,7,0,0,7,7,0,0,andreas gustafsson +110 -138 ... -129 -19.5% ▼ ufc fight night,Mar 9th 2019,0,0,0,NAME_NEVER_FOUND
Chris Gruetzemacher,https://www.bestfightodds.com/fighters/Chris-Gruetzemacher-4176,yes,,23670,maybe,yes,8,0,0,8,8,0,0,chris gruetzemacher +130 -118 ... +110 -15% ▼ ufc fight night: font vs. aldo,Mar 29th 2014,0,0,0,NAME_NEVER_FOUND
Dwight Grant,https://www.bestfightodds.com/fighters/Dwight-Grant-6763,yes,,27018,maybe,yes,11,0,0,11,11,0,0,dwight grant -175 -105 ... +120 +24.8% ▲ ufc on abc: ortega vs. rodriguez,Nov 19th 2016,0,0,0,NAME_NEVER_FOUND
John Gunther,https://www.bestfightodds.com/fighters/John-Gunther-8412,yes,,14065,maybe,yes,2,0,0,2,2,0,0,john gunther +315 +550 ... +675 +42.8% ▲ ufc fight night 139: korean zombie vs. rodriguez,Jul 6th 2018,0,0,0,NAME_NEVER_FOUND
Luis Gurule,https://www.bestfightodds.com/fighters/Luis-Gurule-13855,yes,,25197,maybe,yes,10,0,1,10,9,0,0,luis gurule -250 -275 ... -245 -0.6% ▼ ufc fight night,Jun 3rd 2022,0,0,0,NAME_NEVER_FOUND
Shannon Gugerty,https://www.bestfightodds.com/fighters/Shannon-Gugerty-787,yes,,19374,maybe,yes,6,0,0,6,6,0,0,shannon gugerty -230 -215 ... -215 +2.1% ▲ cage contender 14,Jul 19th 2008,0,0,0,NAME_NEVER_FOUND
Andre Gusmao,https://www.bestfightodds.com/fighters/Andre-Gusmao-788,yes,,13766,maybe,yes,2,0,0,2,2,0,0,andre gusmao -155 -160 ... -160 -1.2% ▼ ufc 98: evans vs machida,Aug 9th 2008,0,0,0,NAME_NEVER_FOUND
Horacio Gutierrez,https://www.bestfightodds.com/fighters/Horacio-Gutierrez-5987,yes,,18525,maybe,yes,5,0,0,5,5,0,0,horacio gutierrez -120 -185 ... -185 -19% ▼ efc 44,Dec 13th 2019,0,0,0,NAME_NEVER_FOUND
Marcelo Guimaraes,https://www.bestfightodds.com/fighters/Marcelo-Guimaraes-3398,yes,,16999,maybe,yes,4,0,0,4,4,0,0,marcelo guimaraes +220 +250 ... +270 +11.1% ▲ ufc 196: mcgregor vs. diaz,Jul 11th 2012,0,0,0,NAME_NEVER_FOUND
Davey Grant,https://www.bestfightodds.com/fighters/Davey-Grant-4074,yes,,32721,maybe,yes,14,0,0,14,14,0,0,davey grant +275 +250 ... +310 +1.1% ▲ ufc,Nov 30th 2013,0,0,0,NAME_NEVER_FOUND
Royce Gracie,https://www.bestfightodds.com/fighters/Royce-Gracie-5968,yes,,12325,maybe,yes,1,0,0,1,1,0,0,royce gracie +165 -105 ... +105 -32.5% ▼ bellator 149: shamrock vs. gracie 3,Feb 19th 2016,0,0,0,NAME_NEVER_FOUND
Bogdan Guskov,https://www.bestfightodds.com/fighters/Bogdan-Guskov-16384,yes,,18250,maybe,yes,5,0,0,5,5,0,0,bogdan guskov +160 +160 ... +164 +0.8% ▲ ufc,Sep 2nd 2023,0,0,0,NAME_NEVER_FOUND
Jared Gordon,https://www.bestfightodds.com/fighters/Jared-Gordon-2971,yes,,40283,maybe,yes,20,0,1,19,18,0,0,jared gordon +102 -130 ... -120 -11.8% ▼ ufc,Oct 9th 2011,0,0,0,NAME_NEVER_FOUND
Mike Guymon,https://www.bestfightodds.com/fighters/Mike-Guymon-1623,yes,,18240,maybe,yes,5,0,0,5,5,0,0,mike guymon -190 -160 ... -120 +11% ▲ bellator fighting championship 106: chandler vs. alvarez ii,Jan 11th 2010,0,0,0,NAME_NEVER_FOUND
Alexa Grasso,https://www.bestfightodds.com/fighters/Alexa-Grasso-5096,yes,,42117,maybe,yes,21,2,0,21,19,0,0,alexa grasso +150 +185 ... +205 +15.3% ▲ ufc,Sep 6th 2014,0,0,0,NAME_NEVER_FOUND
Gabriel Gonzaga,https://www.bestfightodds.com/fighters/Gabriel-Gonzaga-78,yes,,38809,maybe,yes,18,0,0,18,18,0,0,gabriel gonzaga +125 +125 ... +130 +1.3% ▲ ufc fight night 86: rothwell vs. dos santos,Aug 25th 2007,0,0,0,NAME_NEVER_FOUND
Kendall Grove,https://www.bestfightodds.com/fighters/Kendall-Grove-120,yes,,47883,maybe,yes,26,0,0,26,26,0,0,kendall grove +300 +350 ... +400 +16.1% ▲ ksw,Aug 27th 2011,0,0,0,NAME_NEVER_FOUND
Tyson Griffin,https://www.bestfightodds.com/fighters/Tyson-Griffin-24,yes,,33001,maybe,yes,15,0,0,15,15,0,0,tyson griffin +100 +135 ... +140 +16% ▲ wsof 10: branch vs. taylor,Jun 16th 2007,0,0,0,NAME_NEVER_FOUND
Forrest Griffin,https://www.bestfightodds.com/fighters/Forrest-Griffin-19,yes,,23690,maybe,yes,9,0,0,9,9,0,0,forrest griffin -285 -300 ... -280 -0.4% ▼ ufc 148: silva vs. sonnen 2,Jun 16th 2007,0,0,0,NAME_NEVER_FOUND
Max Griffin,https://www.bestfightodds.com/fighters/Max-Griffin-6581,yes,,39097,maybe,yes,18,0,0,18,18,0,0,max griffin +200 +230 ... +250 +11.8% ▲ ufc fight night,Mar 7th 2020,0,0,0,NAME_NEVER_FOUND
Takanori Gomi,https://www.bestfightodds.com/fighters/Takanori-Gomi-510,yes,,38758,maybe,yes,19,0,0,19,19,0,0,takanori gomi +400 +500 ... +500 +16.7% ▲ rizin ff 9: world grand prix final round,Jul 29th 2018,0,0,0,NAME_NEVER_FOUND
Chris Gutierrez,https://www.bestfightodds.com/fighters/Chris-Gutierrez-4725,yes,,44320,maybe,yes,23,0,0,23,23,0,0,chris gutierrez -110 -155 ... -142 -14.2% ▼ ufc,Mar 7th 2014,0,0,0,NAME_NEVER_FOUND
Jorge Gurgel,https://www.bestfightodds.com/fighters/Jorge-Gurgel-51,yes,,28920,maybe,yes,12,0,0,12,12,0,0,jorge gurgel +475 +575 ... +600 +16.4% ▲ titan fc 27: ricci vs. gurgel,Jul 7th 2007,0,0,0,NAME_NEVER_FOUND
Gary Goodridge,https://www.bestfightodds.com/fighters/Gary-Goodridge-549,yes,,13037,maybe,yes,2,0,0,2,2,0,0,gary goodridge +600 +800 ... +800 +22.2% ▲ fields: dynamite!! 2009,Jul 19th 2008,0,0,0,NAME_NEVER_FOUND
Alexander Gustafsson,https://www.bestfightodds.com/fighters/Alexander-Gustafsson-1559,yes,,40525,maybe,yes,19,0,0,19,19,0,0,alexander gustafsson -175 -175 ... -175 ufc 282,Nov 14th 2009,0,0,0,NAME_NEVER_FOUND
Melvin Guillard,https://www.bestfightodds.com/fighters/Melvin-Guillard-398,yes,,47173,maybe,yes,24,0,0,24,24,0,0,melvin guillard +170 +360 ... +365 +41.7% ▲ bellator 171: guillard vs. njokuani,Jul 29th 2018,0,0,0,NAME_NEVER_FOUND
King Green,https://www.bestfightodds.com/fighters/King-Green-19196,yes,,12169,maybe,yes,1,0,0,1,1,0,0,king green +430 +390 ... +400 -6.4% ▼ ufc,Mar 9th 2025,0,0,0,NAME_NEVER_FOUND
Clay Guida,https://www.bestfightodds.com/fighters/Clay-Guida-23,yes,,68209,maybe,yes,38,0,0,38,38,0,0,clay guida +500 +600 ... +800 +26.9% ▲ ufc,Jun 16th 2007,0,0,0,NAME_NEVER_FOUND
Cody Haddon,https://www.bestfightodds.com/fighters/Cody-Haddon-18212,yes,,13840,maybe,yes,2,0,0,2,2,0,0,cody haddon -185 -188 ... -148 +4.5% ▲ ufc,Aug 20th 2024,0,0,0,NAME_NEVER_FOUND
James Hammortree,https://www.bestfightodds.com/fighters/James-Hammortree-1963,yes,,12297,maybe,yes,1,0,0,1,1,0,0,james hammortree +100 +140 ... +140 +16.7% ▲ ufc: the ultimate fighter 11 finale,Jun 19th 2010,0,0,0,NAME_NEVER_FOUND
John Halverson,https://www.bestfightodds.com/fighters/John-Halverson-489,yes,,13136,maybe,yes,2,0,0,2,2,0,0,john halverson +175 +140 ... +140 -14.6% ▼ ufc 82: pride of a champion,Oct 11th 2008,0,0,0,NAME_NEVER_FOUND
Carlston Harris,https://www.bestfightodds.com/fighters/Carlston-Harris-10791,yes,,21686,maybe,yes,7,0,0,7,7,0,0,carlston harris -138 +125 ... +135 +25% ▲ ufc fight night,May 8th 2021,0,0,0,NAME_NEVER_FOUND
Collin Hart,https://www.bestfightodds.com/fighters/Collin-Hart-2301,yes,,13200,maybe,yes,2,0,0,2,2,0,0,collin hart -130 +100 ... +105 +12.8% ▲ ufc: the ultimate fighter 17 finale,Feb 18th 2011,0,0,0,NAME_NEVER_FOUND
Antoni Hardonk,https://www.bestfightodds.com/fighters/Antoni-Hardonk-122,yes,,19623,maybe,yes,6,0,0,6,6,0,0,antoni hardonk -125 -160 ... -160 -10.8% ▼ ufc 104: machida vs rua,Aug 25th 2007,0,0,0,NAME_NEVER_FOUND
Kayla Harrison,https://www.bestfightodds.com/fighters/Kayla-Harrison-8276,yes,,45469,maybe,yes,24,0,1,24,23,0,0,kayla harrison -590 -700 ... -560 -1.5% ▼ ufc,May 9th 2019,0,0,0,NAME_NEVER_FOUND
Phil Harris,https://www.bestfightodds.com/fighters/Phil-Harris-1635,yes,,22828,maybe,yes,9,0,0,9,9,0,0,phil harris +100 +135 ... +145 +16.7% ▲ ufc fight night 46: mcgregor vs. brandao,Oct 24th 2009,0,0,0,NAME_NEVER_FOUND
Seo Hee Ham,https://www.bestfightodds.com/fighters/Seo-Hee-Ham-5350,yes,,24570,maybe,yes,10,0,0,10,10,0,0,seo hee ham +120 +150 ... +158 +13.4% ▲ one championship,Jul 28th 2019,0,0,0,NAME_NEVER_FOUND
Dale Hartt,https://www.bestfightodds.com/fighters/Dale-Hartt-786,yes,,15011,maybe,yes,3,0,0,3,3,0,0,dale hartt +100 +160 ... +160 +23.1% ▲ ufc 99: the comeback,Jul 19th 2008,0,0,0,NAME_NEVER_FOUND
Clay Harvison,https://www.bestfightodds.com/fighters/Clay-Harvison-2571,yes,,19364,maybe,yes,6,0,0,6,6,0,0,clay harvison -130 -115 ... -115 +5.4% ▲ legacy fc 47: harvison vs. rinaldi,Feb 7th 2013,0,0,0,NAME_NEVER_FOUND
Bassil Hafez,https://www.bestfightodds.com/fighters/Bassil-Hafez-10482,yes,,20683,maybe,yes,7,0,0,7,7,0,0,bassil hafez +120 +225 ... +250 +34.9% ▲ ufc,Nov 19th 2020,0,0,0,NAME_NEVER_FOUND
Kay Hansen,https://www.bestfightodds.com/fighters/Kay-Hansen-7757,yes,,26812,maybe,yes,13,0,0,13,13,0,0,kay hansen -143 -300 ... -225 -23.1% ▼ invicta fc,Dec 8th 2017,0,0,0,NAME_NEVER_FOUND
Tim Hague,https://www.bestfightodds.com/fighters/Tim-Hague-912,yes,,20686,maybe,yes,8,0,0,8,8,0,0,tim hague +200 +230 ... +230 +9.1% ▲ ufc fight night 23: fight for the troops ii,Oct 25th 2008,0,0,0,NAME_NEVER_FOUND
Gerald Harris,https://www.bestfightodds.com/fighters/Gerald-Harris-1560,yes,,32559,maybe,yes,16,0,0,16,16,0,0,gerald harris +185 +220 ... +220 +10.9% ▲ bellator 202: budd vs. nogueira,Sep 12th 2009,0,0,0,NAME_NEVER_FOUND
Hayder Hassan,https://www.bestfightodds.com/fighters/Hayder-Hassan-1714,yes,,16331,maybe,yes,4,0,0,4,4,0,0,hayder hassan -125 +105 ... +110 +13.5% ▲ ufc on fox 17: dos anjos vs. cerrone,Jan 30th 2010,0,0,0,NAME_NEVER_FOUND
Ryan Hall,https://www.bestfightodds.com/fighters/Ryan-Hall-6089,yes,,21192,maybe,yes,7,0,0,7,7,0,0,ryan hall -260 -286 ... -163 +9.6% ▲ ufc 269,Nov 27th 2019,0,0,0,NAME_NEVER_FOUND
Piotr Hallmann,https://www.bestfightodds.com/fighters/Piotr-Hallmann-4132,yes,,24211,maybe,yes,9,0,0,9,9,0,0,piotr hallmann -175 -190 ... -160 0% acb 63: celinski vs magalhaes,Apr 12th 2012,0,0,0,NAME_NEVER_FOUND
Jake Hadley,https://www.bestfightodds.com/fighters/Jake-Hadley-9411,yes,,30671,maybe,yes,14,0,0,14,14,0,0,jake hadley -142 -190 ... -148 -7.5% ▼ pfl,Sep 27th 2019,0,0,0,NAME_NEVER_FOUND
Delson Heleno,https://www.bestfightodds.com/fighters/Delson-Heleno-329,yes,,17585,maybe,yes,5,0,0,5,5,0,0,delson heleno -165 -127 ... -120 +11.1% ▲ ufc 147: silva vs. franklin ii,Aug 22nd 2009,0,0,0,NAME_NEVER_FOUND
Dan Hardy,https://www.bestfightodds.com/fighters/Dan-Hardy-629,yes,,27460,maybe,yes,11,0,0,11,11,0,0,dan hardy -195 -230 ... -230 -5.4% ▼ ufc on fuel tv 5: struve vs. miocic,Mar 29th 2008,0,0,0,NAME_NEVER_FOUND
Josh Haynes,https://www.bestfightodds.com/fighters/Josh-Haynes-529,yes,,13888,maybe,yes,3,0,0,3,3,0,0,josh haynes +145 +115 ... +115 -14% ▼ ifl: las vegas,Oct 11th 2008,0,0,0,NAME_NEVER_FOUND
Damir Hadzovic,https://www.bestfightodds.com/fighters/Damir-Hadzovic-4762,yes,,28132,maybe,yes,11,0,0,11,11,0,0,damir hadzovic +350 +400 ... +460 +15.7% ▲ ufc,Mar 14th 2020,0,0,0,NAME_NEVER_FOUND
Chris Heatherly,https://www.bestfightodds.com/fighters/Chris-Heatherly-4727,yes,,19444,maybe,yes,7,0,0,7,7,0,0,chris heatherly +145 +235 ... +235 +26.9% ▲ ufc 180: werdum vs. hunt,Jun 19th 2015,0,0,0,NAME_NEVER_FOUND
Cory Hendricks,https://www.bestfightodds.com/fighters/Cory-Hendricks-5753,yes,,22075,maybe,yes,8,0,0,8,8,0,0,cory hendricks +120 +120 ... +145 +4.8% ▲ pfl week 1,Aug 1st 2015,0,0,0,NAME_NEVER_FOUND
Tommy Hayden,https://www.bestfightodds.com/fighters/Tommy-Hayden-3093,yes,,12263,maybe,yes,1,0,0,1,1,0,0,tommy hayden +260 +280 ... +280 +5.3% ▲ ufc on fx 1: guillard vs. miller,Jan 20th 2012,0,0,0,NAME_NEVER_FOUND
Ramiro Hernandez,https://www.bestfightodds.com/fighters/Ramiro-Hernandez-973,yes,,18461,maybe,yes,7,0,0,7,7,0,0,ramiro hernandez +200 +285 ... +290 +22.7% ▲ ufc on fox 10: henderson vs. thomson,Dec 11th 2008,0,0,0,NAME_NEVER_FOUND
Jared Hamman,https://www.bestfightodds.com/fighters/Jared-Hamman-1249,yes,,23045,maybe,yes,8,0,0,8,8,0,0,jared hamman -180 -190 ... -170 0% wsof 14: shields vs. ford,Nov 14th 2009,0,0,0,NAME_NEVER_FOUND
Veronica Hardy,https://www.bestfightodds.com/fighters/Veronica-Hardy-16779,yes,,15298,maybe,yes,3,0,0,3,3,0,0,veronica hardy -135 +100 ... +118 +17.1% ▲ ufc,Dec 2nd 2023,0,0,0,NAME_NEVER_FOUND
Josh Hendricks,https://www.bestfightodds.com/fighters/Josh-Hendricks-894,yes,,13700,maybe,yes,2,0,0,2,2,0,0,josh hendricks -270 -275 ... -275 -0.5% ▼ naafs: rock n rumble iii,Nov 15th 2008,0,0,0,NAME_NEVER_FOUND
Greg Hardy,https://www.bestfightodds.com/fighters/Greg-Hardy-8191,yes,,30059,maybe,yes,12,0,0,12,12,0,0,greg hardy +150 +142 ... +165 +1.2% ▲ ufc fight night 204,May 9th 2020,0,0,0,NAME_NEVER_FOUND
Anthony Hamilton,https://www.bestfightodds.com/fighters/Anthony-Hamilton-3127,yes,,33376,maybe,yes,15,0,0,15,15,0,0,anthony hamilton +375 +500 ... +800 +38.1% ▲ eagle fc 46,Feb 16th 2012,0,0,0,NAME_NEVER_FOUND
James Head,https://www.bestfightodds.com/fighters/James-Head-2442,yes,,18442,maybe,yes,5,0,0,5,5,0,0,james head -120 -140 ... -130 -5.3% ▼ ufc fight night 27: condit vs. kampmann ii,Jun 11th 2011,0,0,0,NAME_NEVER_FOUND
Jake Hecht,https://www.bestfightodds.com/fighters/Jake-Hecht-2125,yes,,18228,maybe,yes,5,0,0,5,5,0,0,jake hecht -165 -160 ... -155 +1.6% ▲ ufc on fx 3: johnson vs. mccall,Oct 1st 2010,0,0,0,NAME_NEVER_FOUND
David Heath,https://www.bestfightodds.com/fighters/David-Heath-125,yes,,23279,maybe,yes,9,0,0,9,9,0,0,david heath -140 -115 ... -115 +8.3% ▲ mfc 27: breaking point,Feb 26th 2010,0,0,0,NAME_NEVER_FOUND
Danny Henry,https://www.bestfightodds.com/fighters/Danny-Henry-7363,yes,,18352,maybe,yes,5,0,0,5,5,0,0,danny henry +333 +333 ... +333 ufc fight night: gane vs. tuivasa,Jul 16th 2017,0,0,0,NAME_NEVER_FOUND
Marcin Held,https://www.bestfightodds.com/fighters/Marcin-Held-2314,yes,,52048,maybe,yes,27,0,0,27,27,0,0,marcin held -333 -350 ... -350 -1.1% ▼ ksw,May 11th 2012,0,0,0,NAME_NEVER_FOUND
John Hathaway,https://www.bestfightodds.com/fighters/John-Hathaway-966,yes,,27423,maybe,yes,11,0,0,11,11,0,0,john hathaway -450 -500 ... -500 -1.9% ▼ oktagon,Jan 17th 2009,0,0,0,NAME_NEVER_FOUND
Nasrat Haqparast,https://www.bestfightodds.com/fighters/Nasrat-Haqparast-7622,yes,,32868,maybe,yes,14,0,0,14,14,0,0,nasrat haqparast +195 +195 ... +215 +3.6% ▲ ufc,Jan 18th 2020,0,0,0,NAME_NEVER_FOUND
Nohelin Hernandez,https://www.bestfightodds.com/fighters/Nohelin-Hernandez-8181,yes,,16280,maybe,yes,4,0,0,4,4,0,0,nohelin hernandez +175 +180 ... +195 +4.5% ▲ ufc on espn+ 18: hermansson vs. cannonier,May 12th 2018,0,0,0,NAME_NEVER_FOUND
Dennis Hallman,https://www.bestfightodds.com/fighters/Dennis-Hallman-193,yes,,24556,maybe,yes,10,0,0,10,10,0,0,dennis hallman -385 +295 ... +315 +68.9% ▲ wsof 11: gaethje vs. newell,Nov 16th 2007,0,0,0,NAME_NEVER_FOUND
Nick Hein,https://www.bestfightodds.com/fighters/Nick-Hein-4817,yes,,23416,maybe,yes,8,0,0,8,8,0,0,nick hein -180 +100 ... +110 +24.9% ▲ ufc on espn+ 11: gustafsson vs. smith,May 31st 2014,0,0,0,NAME_NEVER_FOUND
Matt Hamill,https://www.bestfightodds.com/fighters/Matt-Hamill-60,yes,,31378,maybe,yes,14,0,0,14,14,0,0,matt hamill +200 +285 ... +315 +25% ▲ wsof 24: fitch vs. okami,May 21st 2016,0,0,0,NAME_NEVER_FOUND
Phil Hawes,https://www.bestfightodds.com/fighters/Phil-Hawes-5712,yes,,26024,maybe,yes,11,0,0,11,11,0,0,phil hawes -218 +105 ... +122 +31.8% ▲ ufc,Jun 14th 2019,0,0,0,NAME_NEVER_FOUND
Richie Hightower,https://www.bestfightodds.com/fighters/Richie-Hightower-368,yes,,13758,maybe,yes,2,0,0,2,2,0,0,richie hightower +100 +110 ... +110 +4.8% ▲ mfc 25: vindication,Dec 8th 2007,0,0,0,NAME_NEVER_FOUND
Dave Herman,https://www.bestfightodds.com/fighters/Dave-Herman-499,yes,,32285,maybe,yes,16,0,0,16,16,0,0,dave herman -265 -150 ... -145 +17.8% ▲ titan fc 28: brilz vs. davis,Feb 16th 2008,0,0,0,NAME_NEVER_FOUND
Victor Henry,https://www.bestfightodds.com/fighters/Victor-Henry-9364,yes,,22976,maybe,yes,9,0,0,9,9,0,0,victor henry -150 -225 ... -198 -12.9% ▼ ufc,Aug 18th 2019,0,0,0,NAME_NEVER_FOUND
Dustin Hazelett,https://www.bestfightodds.com/fighters/Dustin-Hazelett-31,yes,,22190,maybe,yes,8,0,0,8,8,0,0,dustin hazelett -130 +130 ... +130 +23.1% ▲ ufc 124: st-pierre vs. koscheck ii,Jun 16th 2007,0,0,0,NAME_NEVER_FOUND
Geane Herrera,https://www.bestfightodds.com/fighters/Geane-Herrera-5729,yes,,18744,maybe,yes,5,0,0,5,5,0,0,geane herrera -135 -110 ... -110 +8.8% ▲ bare knuckle fighting championship 32,Aug 8th 2015,0,0,0,NAME_NEVER_FOUND
Alvin Hines,https://www.bestfightodds.com/fighters/Alvin-Hines-17040,yes,,18679,maybe,yes,6,0,0,6,6,0,0,alvin hines +190 +300 ... +380 +35.6% ▲ ufc,Jan 13th 2024,0,0,0,NAME_NEVER_FOUND
Walt Harris,https://www.bestfightodds.com/fighters/Walt-Harris-4641,yes,,37435,maybe,yes,17,0,0,17,17,0,0,walt harris +165 +165 ... +165 ufc 267: brachowicz vs. teixeira,Jan 25th 2014,0,0,0,NAME_NEVER_FOUND
