fight_id,event_id,date,matched_side,matched_fighter,db_opponent,bfo_opponent,bfo_opponent_url,offset_days,name_equal_norm,surname_subset,lev_distance,reason
3d46d635f9ae5e68,f21a3d68fb9df387,2023-02-18,blue,Philipe Lins,Ovince Saint Preux,,,,,,,NO_HEADER_DATE_MATCH
a5cf273faa3982b7,93bf96be327fcd98,2022-09-10,blue,Elise Reed,Melissa Martinez,,,,,,,NO_HEADER_DATE_MATCH
df370b97ea49e6b4,8d477c3fbe001f9d,2022-09-17,red,Cory Sandhagen,Song Yadong,,,,,,,NO_HEADER_DATE_MATCH
25f3e4fa781c1c8a,885e7f70dcac0007,2022-10-22,blue,Manon Fiorot,Katlyn Cerminara,,,,,,,NO_HEADER_DATE_MATCH
e0b98f3cf4a7cc3b,4f853e98886283cf,2022-08-20,red,Marcin Tybura,Alexandr Romanov,,,,,,,NO_HEADER_DATE_MATCH
cf9035f2fc2e232f,00a905a4a4a2b071,2022-09-03,blue,Dustin Stoltzfus,Abus Magomedov,,,,,,,NO_HEADER_DATE_MATCH
06d6cde7479711ee,4f853e98886283cf,2022-08-20,blue,Victor Altamirano,Daniel Lacerda,,,,,,,NO_HEADER_DATE_MATCH
0823f97be9c3a62e,a23e63184c65f5b8,2022-08-13,blue,Tyson Nam,Ode Osbourne,,,,,,,NO_HEADER_DATE_MATCH
de93fda66d203c26,4f670b7972fa0a2e,2022-10-01,red,Ilir Latifi,Aleksei Oleinik,,,,,,,NO_HEADER_DATE_MATCH
5dcba156bd13e0c3,be5aab761c40ef35,2022-10-29,red,Andrei Arlovski,Marcos Rogerio de Lima,,,,,,,NO_HEADER_DATE_MATCH
d497d74a0df9e35e,4f853e98886283cf,2022-08-20,blue,Jay Perrin,Aoriqileng,,,,,,,NO_HEADER_DATE_MATCH
5a1ce88ec1f75160,b0a6124751a56bc4,2022-07-30,red,Brandon Moreno,Kai Kara-France,,,,,,,NO_HEADER_DATE_MATCH
eda397c27787afa4,8f6a18831a120817,2022-08-06,red,Sam Alvey,Michal Oleksiejczuk,,,,,,,NO_HEADER_DATE_MATCH
b4bbc1b7efa770f5,49c29e57d4e2be6f,2022-10-15,red,Joanderson Brito,Lucas Alexander,,,,,,,NO_HEADER_DATE_MATCH
dd6dbe644f599795,319c15b8aac5bfde,2022-07-23,red,Marc Diakiese,Damir Hadzovic,,,,,,,NO_HEADER_DATE_MATCH
d33814971932422a,4f670b7972fa0a2e,2022-10-01,red,Mackenzie Dern,Yan Xiaonan,,,,,,,NO_HEADER_DATE_MATCH
2cd9e3796be57a79,4f853e98886283cf,2022-08-20,blue,Lucie Pudilova,Wu Yanan,,,,,,,NO_HEADER_DATE_MATCH
04e1ff7aeda2a018,31da66df48c0c1a0,2022-07-09,blue,Tresean Gore,Cody Brundage,,,,,,,NO_HEADER_DATE_MATCH
0366e183296fea07,b0a6124751a56bc4,2022-07-30,blue,Ji Yeon Kim,Joselyne Edwards,,,,,,,NO_HEADER_DATE_MATCH
e57bfadb506e4f51,8fd76e1b49c00ae2,2022-07-16,blue,Amanda Lemos,Michelle Waterson-Gomez,,,,,,,NO_HEADER_DATE_MATCH
4dac5258f22be059,4f853e98886283cf,2022-08-20,blue,Ange Loosa,AJ Fletcher,,,,,,,NO_HEADER_DATE_MATCH
abd50fad1e7b030b,a23e63184c65f5b8,2022-08-13,red,Priscila Cachoeira,Ariane da Silva,,,,,,,NO_HEADER_DATE_MATCH
fac560495e61d34c,49c29e57d4e2be6f,2022-10-15,red,Tatsuro Taira,CJ Vergara,,,,,,,NO_HEADER_DATE_MATCH
a6b328733d610e2b,8f6a18831a120817,2022-08-06,red,Vicente Luque,Geoff Neal,,,,,,,NO_HEADER_DATE_MATCH
8e4024cb49c963f2,8fd76e1b49c00ae2,2022-07-16,red,Matt Schnell,Sumudaerji,,,,,,,NO_HEADER_DATE_MATCH
28be3fbe5c377380,eb42d4febfafefd1,2022-06-25,red,Carlos Ulberg,Tafon Nchukwi,,,,,,,NO_HEADER_DATE_MATCH
d6d141afdd31c3f1,be5aab761c40ef35,2022-10-29,red,Joseph Holmes,JunYong Park,,,,,,,NO_HEADER_DATE_MATCH
21f79cd40513d075,eb42d4febfafefd1,2022-06-25,red,Shayilan Nuerdanbieke,TJ Brown,,,,,,,NO_HEADER_DATE_MATCH
5f31f3e32669f5b9,a23e63184c65f5b8,2022-08-13,red,Angela Hill,Loopy Godinez,,,,,,,NO_HEADER_DATE_MATCH
a5d2f0fed3ce2899,8fd76e1b49c00ae2,2022-07-16,red,Dustin Jacoby,Da Woon Jung,,,,,,,NO_HEADER_DATE_MATCH
dd456668731bd52a,8fd76e1b49c00ae2,2022-07-16,blue,Muslim Salikhov,Li Jingliang,,,,,,,NO_HEADER_DATE_MATCH
897d9e21c59d0633,a0a680fe2f6cc8e6,2022-06-18,blue,Deron Winn,Phil Hawes,,,,,,,NO_HEADER_DATE_MATCH
0cf7a4593fd44e59,4f853e98886283cf,2022-08-20,blue,Jared Gordon,Leonardo Santos,,,,,,,NO_HEADER_DATE_MATCH
43d7d4b67be48553,57591bbf1623574e,2022-06-04,blue,Tony Gravely,Johnny Munoz,,,,,,,NO_HEADER_DATE_MATCH
a679800d2e7c3be2,57591bbf1623574e,2022-06-04,blue,Zarrukh Adashev,Ode Osbourne,,,,,,,NO_HEADER_DATE_MATCH
ebefe958473b3843,8fd76e1b49c00ae2,2022-07-16,blue,Dalcha Lungiambula,Punahele Soriano,,,,,,,NO_HEADER_DATE_MATCH
4a789cdd5aaf4439,a6c32678efd4f434,2022-05-21,red,Eryk Anders,JunYong Park,,,,,,,NO_HEADER_DATE_MATCH
4d8d1701c43c5fea,4a9e305633f3ef47,2022-07-02,blue,Gabe Green,Ian Machado Garry,,,,,,,NO_HEADER_DATE_MATCH
2fa88b72973478b6,60ba33c3f555a7a3,2022-05-14,red,Ryan Spann,Ion Cutelaba,,,,,,,NO_HEADER_DATE_MATCH
04e6198326be4857,57591bbf1623574e,2022-06-04,red,Damon Jackson,Dan Argueta,,,,,,,NO_HEADER_DATE_MATCH
6010f681e54ba2cd,93bf96be327fcd98,2022-09-10,red,Chad Anheliger,Alatengheili,,,,,,,NO_HEADER_DATE_MATCH
c020ccbd7cdefb6e,253d3f9e97ca149a,2022-05-07,red,Mauricio Rua,Ovince Saint Preux,,,,,,,NO_HEADER_DATE_MATCH
8289033e03b4d9a3,253d3f9e97ca149a,2022-05-07,red,Kleydson Rodrigues,CJ Vergara,,,,,,,NO_HEADER_DATE_MATCH
5b731da9e4be4391,6bf5a7d3e081ade2,2022-04-30,blue,Yohan Lainesse,Gabe Green,,,,,,,NO_HEADER_DATE_MATCH
7c8701bb78cb4de8,6bf5a7d3e081ade2,2022-04-30,red,Jared Gordon,Grant Dawson,,,,,,,NO_HEADER_DATE_MATCH
88455c967a7ef6fc,253d3f9e97ca149a,2022-05-07,red,Ariane Carnelossi,Loopy Godinez,,,,,,,NO_HEADER_DATE_MATCH
fad150a0288efbd7,60ba33c3f555a7a3,2022-05-14,blue,Amanda Ribas,Katlyn Cerminara,,,,,,,NO_HEADER_DATE_MATCH
fb7ebdda8658fa05,8753e125f4499816,2022-04-16,blue,Kevin Croom,Alatengheili,,,,,,,NO_HEADER_DATE_MATCH
e8c57c6259193466,236a37d96d476164,2022-04-23,red,Tyson Pedro,Ike Villanueva,,,,,,,NO_HEADER_DATE_MATCH
ce3d94186567a684,1d00756835ca67c9,2022-03-19,red,Arnold Allen,Dan Hooker,,,,,,,NO_HEADER_DATE_MATCH
eac46cfead228e11,8753e125f4499816,2022-04-16,red,Jordan Leavitt,Trey Ogden,,,,,,,NO_HEADER_DATE_MATCH
ff6c8dab41efcc09,253d3f9e97ca149a,2022-05-07,red,Blagoy Ivanov,Marcos Rogerio de Lima,,,,,,,NO_HEADER_DATE_MATCH
8cc43d79b61efc25,eb42d4febfafefd1,2022-06-25,blue,Cody Durden,JP Buys,,,,,,,NO_HEADER_DATE_MATCH
313b85fe82b2ba80,3a97fda0de6f1fa4,2022-04-09,blue,Darian Weeks,Ian Machado Garry,,,,,,,NO_HEADER_DATE_MATCH
53d0df57a917c6a0,1d00756835ca67c9,2022-03-19,red,Jack Shore,Timur Valiev,,,,,,,NO_HEADER_DATE_MATCH
f682118709b4143e,a6c32678efd4f434,2022-05-21,red,Chidi Njokuani,Dusko Todorovic,,,,,,,NO_HEADER_DATE_MATCH
9b46a662b8fa1d8d,1f9344211ca7fd60,2022-03-12,red,Marlon Moraes,Song Yadong,,,,,,,NO_HEADER_DATE_MATCH
d5323490163dde0e,75e0d3cc2262b732,2022-03-05,red,Dustin Jacoby,Michal Oleksiejczuk,,,,,,,NO_HEADER_DATE_MATCH
4f6e7159e77d4215,8753e125f4499816,2022-04-16,red,Pat Sabatini,TJ Laramie,,,,,,,NO_HEADER_DATE_MATCH
36d9337a27b71ba9,75e0d3cc2262b732,2022-03-05,red,Devonte Smith,Ludovit Klein,,,,,,,NO_HEADER_DATE_MATCH
61a20ff34b6948ba,f6a7b02c42e9fc5b,2022-02-26,blue,Ignacio Bahamondes,Rongzhu,,,,,,,NO_HEADER_DATE_MATCH
001441f70c293931,1d00756835ca67c9,2022-03-19,red,Paddy Pimblett,Kazula Vargas,,,,,,,NO_HEADER_DATE_MATCH
7458a37feabf8788,3a97fda0de6f1fa4,2022-04-09,red,Mickey Gall,Mike Malott,,,,,,,NO_HEADER_DATE_MATCH
926977ec3ed0ebe1,236a37d96d476164,2022-04-23,blue,Cameron Else,Aoriqileng,,,,,,,NO_HEADER_DATE_MATCH
33cc40fc1da409d3,77940e45bc86208e,2022-02-19,blue,Gloria de Paula,Diana Belbita,,,,,,,NO_HEADER_DATE_MATCH
d0b7a79d3e7f3362,1fac46d466abd5b8,2022-03-26,red,Chris Gutierrez,Batgerel Danaa,,,,,,,NO_HEADER_DATE_MATCH
2e94ee4b9f5fddea,8753e125f4499816,2022-04-16,red,Mayra Bueno Silva,Wu Yanan,,,,,,,NO_HEADER_DATE_MATCH
d8945e21a63e2451,3a97fda0de6f1fa4,2022-04-09,red,Mackenzie Dern,Tecia Pennington,,,,,,,NO_HEADER_DATE_MATCH
5cad3ab6553e9ec9,1f9344211ca7fd60,2022-03-12,red,Damon Jackson,Kamuela Kirk,,,,,,,NO_HEADER_DATE_MATCH
19e742ccaa09cf08,cbb682f5fcc44bfc,2022-02-12,blue,Ronnie Lawrence,Mana Martinez,,,,,,,NO_HEADER_DATE_MATCH
3b06c512abfa0494,1f9344211ca7fd60,2022-03-12,red,Matthew Semelsberger,AJ Fletcher,,,,,,,NO_HEADER_DATE_MATCH
eb277b5ea2a19124,6bf5a7d3e081ade2,2022-04-30,blue,Jake Collier,Andrei Arlovski,,,,,,,NO_HEADER_DATE_MATCH
388adad23aaa9d39,cbb682f5fcc44bfc,2022-02-12,blue,Nasrat Haqparast,King Green,,,,,,,NO_HEADER_DATE_MATCH
226884e46a10865d,1f9344211ca7fd60,2022-03-12,red,Alex Pereira,Bruno Silva,,,,,,,NO_HEADER_DATE_MATCH
342779192b116314,883922e5cd6d8473,2022-02-05,red,Jason Witt,Phil Rowe,,,,,,,NO_HEADER_DATE_MATCH
f9a4e625dffc30d4,f5585e675af7afd4,2022-01-15,blue,Jennifer Maia,Katlyn Cerminara,,,,,,,NO_HEADER_DATE_MATCH
507080ccded73591,cbb682f5fcc44bfc,2022-02-12,red,Jeremiah Wells,Blood Diamond,,,,,,,NO_HEADER_DATE_MATCH
99fd8396cbe1df03,77940e45bc86208e,2022-02-19,red,Kyle Daukaus,Jamie Pickett,,,,,,,NO_HEADER_DATE_MATCH
f087a10a6f2bcc99,f6a7b02c42e9fc5b,2022-02-26,red,Josiane Nunes,Ramona Pascual,,,,,,,NO_HEADER_DATE_MATCH
730f14ccff80f3b0,2a470ad41c22c25a,2021-12-18,blue,Mateusz Gamrot,Diego Ferreira,,,,,,,NO_HEADER_DATE_MATCH
9039762cb9f4abdb,ef927e4fe2117ab8,2021-12-11,red,Jordan Wright,Bruno Silva,,,,,,,NO_HEADER_DATE_MATCH
4a116a55ffaa0d64,3a24769a4855040a,2022-06-11,blue,Steve Garcia,Maheshate,,,,,,,NO_HEADER_DATE_MATCH
5d64044b985004e7,509697e08673d2e5,2021-12-04,red,Clay Guida,Leonardo Santos,,,,,,,NO_HEADER_DATE_MATCH
01468f766dd7385c,f6a7b02c42e9fc5b,2022-02-26,red,Misha Cirkunov,Wellington Turman,,,,,,,NO_HEADER_DATE_MATCH
84c68c4c387d2e32,c95fbc085e17a532,2021-11-20,red,Cody Durden,Aoriqileng,,,,,,,NO_HEADER_DATE_MATCH
1cd8f5a107f64e39,c95fbc085e17a532,2021-11-20,red,Rani Yahya,Kyung Ho Kang,,,,,,,NO_HEADER_DATE_MATCH
fa3b28ff3585b4a0,48e093ea1f43a053,2021-11-06,blue,Chris Curtis,Phil Hawes,,,,,,,NO_HEADER_DATE_MATCH
733dcfec0cc9b439,48e093ea1f43a053,2021-11-06,blue,Jordan Williams,Ian Machado Garry,,,,,,,NO_HEADER_DATE_MATCH
238832b58a66ae07,cbb682f5fcc44bfc,2022-02-12,blue,Renato Moicano,Alexander Hernandez,,,,,,,NO_HEADER_DATE_MATCH
d69e3677060af4c7,48e093ea1f43a053,2021-11-06,red,Al Iaquinta,King Green,,,,,,,NO_HEADER_DATE_MATCH
9dfcf675cf2c1575,f5585e675af7afd4,2022-01-15,blue,Giga Chikadze,Calvin Kattar,,,,,,,NO_HEADER_DATE_MATCH
4a5e5232346993c7,3974fa35c917af1d,2021-10-30,red,Hu Yaozong,Andre Petroski,,,,,,,NO_HEADER_DATE_MATCH
0669231ebe3dd560,335ad945324c3a2e,2022-01-22,red,Jack Della Maddalena,Pete Rodriguez,,,,,,,NO_HEADER_DATE_MATCH
1fe58cdab57d233b,8a9c6c4301f6d088,2021-10-23,red,Tabatha Ricci,Maria Oliveira,,,,,,,NO_HEADER_DATE_MATCH
3a8c0158d910546d,f5585e675af7afd4,2022-01-15,blue,Charles Rosa,TJ Brown,,,,,,,NO_HEADER_DATE_MATCH
5ad4c0eae7512878,3974fa35c917af1d,2021-10-30,red,Islam Makhachev,Dan Hooker,,,,,,,NO_HEADER_DATE_MATCH
1013cdbb6c9a4a2e,b5abaa65f87938eb,2021-11-13,red,Ben Rothwell,Marcos Rogerio de Lima,,,,,,,NO_HEADER_DATE_MATCH
cf020c71f1dbfa0b,8f4616698508f24d,2021-10-16,blue,Brandon Davis,Batgerel Danaa,,,,,,,NO_HEADER_DATE_MATCH
c20e6697335c3b3d,8753e125f4499816,2022-04-16,blue,Pannie Kianzad,Lina Lansberg,,,,,,,NO_HEADER_DATE_MATCH
efc6af0151f72b87,3974fa35c917af1d,2021-10-30,red,Elizeu Zaleski dos Santos,Benoit Saint Denis,,,,,,,NO_HEADER_DATE_MATCH
b193e2317b21125c,8f4616698508f24d,2021-10-16,red,Manon Fiorot,Mayra Bueno Silva,,,,,,,NO_HEADER_DATE_MATCH
be8bee783d22bee2,8f4616698508f24d,2021-10-16,blue,Luana Carolina,Loopy Godinez,,,,,,,NO_HEADER_DATE_MATCH
723a8a8c82cab1c8,509697e08673d2e5,2021-12-04,red,Maki Pitolo,Dusko Todorovic,,,,,,,NO_HEADER_DATE_MATCH
9fe62ea683decc55,8a9c6c4301f6d088,2021-10-23,red,Grant Dawson,Ricky Glenn,,,,,,,NO_HEADER_DATE_MATCH
98842f17dfe4b4ef,8a9c6c4301f6d088,2021-10-23,red,Alex Caceres,SeungWoo Choi,,,,,,,NO_HEADER_DATE_MATCH
88256dd5a9aef1cc,8a9c6c4301f6d088,2021-10-23,blue,Gregory Rodrigues,JunYong Park,,,,,,,NO_HEADER_DATE_MATCH
73f6b72b4889088f,0eec866a077889f0,2021-09-25,red,Matthew Semelsberger,Martin Sano,,,,,,,NO_HEADER_DATE_MATCH
4b5f9b7c31d1205d,4c27ca8c8481f79a,2021-09-18,blue,Devin Clark,Ion Cutelaba,,,,,,,NO_HEADER_DATE_MATCH
c420c376cc1d149c,75e0d3cc2262b732,2022-03-05,blue,Tagir Ulanbekov,Tim Elliott,,,,,,,NO_HEADER_DATE_MATCH
777c65184aa63894,d247691a6c0e9034,2021-10-09,blue,Jared Vanderaa,Alexandr Romanov,,,,,,,NO_HEADER_DATE_MATCH
b3c23fb2d71bba51,0eec866a077889f0,2021-09-25,blue,Nasrat Haqparast,Dan Hooker,,,,,,,NO_HEADER_DATE_MATCH
795aa42785a46643,ef927e4fe2117ab8,2021-12-11,blue,Cody Garbrandt,Kai Kara-France,,,,,,,NO_HEADER_DATE_MATCH
92c49cb075f612d7,3974fa35c917af1d,2021-10-30,red,Shamil Gamzatov,Michal Oleksiejczuk,,,,,,,NO_HEADER_DATE_MATCH
76ece0ee2ef5d240,972197a8c61ac413,2021-08-07,blue,Rafael Fiziev,King Green,,,,,,,NO_HEADER_DATE_MATCH
903d2c361d005b70,972197a8c61ac413,2021-08-07,blue,Angela Hill,Tecia Pennington,,,,,,,NO_HEADER_DATE_MATCH
a00b4e82f9d4f92c,e15d0a2519d6a0b5,2021-10-02,blue,Mike Breeden,Alexander Hernandez,,,,,,,NO_HEADER_DATE_MATCH
b4622ca7cf0e8506,320edfb0332b7073,2021-07-31,blue,Gloria de Paula,Cheyanne Vlismas,,,,,,,NO_HEADER_DATE_MATCH
b977ffcc6428046f,b9532d815060de7f,2021-09-04,red,Tom Aspinall,Serghei Spivac,,,,,,,NO_HEADER_DATE_MATCH
214b268e4a92f950,e57f0b06ea39e360,2021-07-24,red,Cory Sandhagen,TJ Dillashaw,,,,,,,NO_HEADER_DATE_MATCH
fb9095887dca34c7,320edfb0332b7073,2021-07-31,blue,Orion Cosce,Phil Rowe,,,,,,,NO_HEADER_DATE_MATCH
85e5498808346d6b,4c27ca8c8481f79a,2021-09-18,blue,Brandon Jenkins,Rongzhu,,,,,,,NO_HEADER_DATE_MATCH
4911094a4ee26868,e57f0b06ea39e360,2021-07-24,blue,Brendan Allen,Punahele Soriano,,,,,,,NO_HEADER_DATE_MATCH
fefa96b6d939ffea,8f4616698508f24d,2021-10-16,red,Andrew Sanchez,Bruno Silva,,,,,,,NO_HEADER_DATE_MATCH
dbcc5b5d568efa8b,8a0be41c0380188d,2021-07-10,blue,Kris Moutinho,Sean O'Malley,,,,,,,NO_HEADER_DATE_MATCH
85c5dd604d5b3634,972197a8c61ac413,2021-08-07,red,Manel Kape,Ode Osbourne,,,,,,,NO_HEADER_DATE_MATCH
61d9eff5fa4c8578,8a9c6c4301f6d088,2021-10-23,blue,Randa Markos,Livinha Souza,,,,,,,NO_HEADER_DATE_MATCH
3740c8033e31c90d,8a0be41c0380188d,2021-07-10,red,Irene Aldana,Yana Santos,,,,,,,NO_HEADER_DATE_MATCH
69397bbebdfa41d9,320edfb0332b7073,2021-07-31,red,Danny Chavez,Kai Kamaka,,,,,,,NO_HEADER_DATE_MATCH
bb1ac382e0277b3f,9ddfb3369a3b0394,2021-06-19,red,Wellington Turman,Bruno Silva,,,,,,,NO_HEADER_DATE_MATCH
4047c2e259529179,335ad945324c3a2e,2022-01-22,blue,Vanessa Demopoulos,Silvana Gomez Juarez,,,,,,,NO_HEADER_DATE_MATCH
49876b12d440af40,40389d39a92f5bfa,2021-07-17,blue,Malcolm Gordon,Francisco Figueiredo,,,,,,,NO_HEADER_DATE_MATCH
1a50d5c7e1e5c058,3b2485c8d5c8b580,2021-06-05,red,Montana De La Rosa,Ariane da Silva,,,,,,,NO_HEADER_DATE_MATCH
34cb6e9952cd30a4,0b64d0fed453ef7f,2021-06-12,red,Lauren Murphy,Joanne Wood,,,,,,,NO_HEADER_DATE_MATCH
d988760df61f027c,a1d6b308781aa2f5,2021-06-26,red,Marcin Prachnio,Ike Villanueva,,,,,,,NO_HEADER_DATE_MATCH
178756c3cb23b884,4c27ca8c8481f79a,2021-09-18,red,Gustavo Lopez,Alatengheili,,,,,,,NO_HEADER_DATE_MATCH
c7cf2194fe5c751f,277ffed20cf07aea,2021-05-22,red,Josh Culibao,Shayilan Nuerdanbieke,,,,,,,NO_HEADER_DATE_MATCH
2f4d42e0b9696f71,f6a7b02c42e9fc5b,2022-02-26,red,Islam Makhachev,King Green,,,,,,,NO_HEADER_DATE_MATCH
ceaf7ed5ade30d9f,4c27ca8c8481f79a,2021-09-18,blue,Mandy Bohm,Ariane da Silva,,,,,,,NO_HEADER_DATE_MATCH
178c4926223dca0c,58a36b4ccf5dc30e,2021-05-08,red,Neil Magny,Geoff Neal,,,,,,,NO_HEADER_DATE_MATCH
ad81be01a461c936,b9532d815060de7f,2021-09-04,red,Modestas Bukauskas,Khalil Rountree Jr.,,,,,,,NO_HEADER_DATE_MATCH
d40eae4425092219,a1d6b308781aa2f5,2021-06-26,red,Tanner Boser,Ovince Saint Preux,,,,,,,NO_HEADER_DATE_MATCH
ca22bafab913aae7,744f50016c39c26c,2021-05-15,blue,Andre Muniz,Jacare Souza,,,,,,,NO_HEADER_DATE_MATCH
6fd9a013cea5a403,9ddfb3369a3b0394,2021-06-19,blue,Serghei Spivac,Aleksei Oleinik,,,,,,,NO_HEADER_DATE_MATCH
25d4376e00b16510,4a35913bd9aa4161,2021-04-17,red,Jessica Penne,Loopy Godinez,,,,,,,NO_HEADER_DATE_MATCH
4ffbadfb86284af5,58a36b4ccf5dc30e,2021-05-08,red,Ludovit Klein,Michael Trizano,,,,,,,NO_HEADER_DATE_MATCH
a33ecd2c88154890,4a35913bd9aa4161,2021-04-17,red,Luis Pena,Alexander Munoz,,,,,,,NO_HEADER_DATE_MATCH
a3cde349c8e018fb,27541033b97c076d,2021-04-24,blue,Ariane Carnelossi,Liang Na,,,,,,,NO_HEADER_DATE_MATCH
1e9f081a84e7ec18,9ddfb3369a3b0394,2021-06-19,red,Joaquim Silva,Ricky Glenn,,,,,,,NO_HEADER_DATE_MATCH
cd5d9828b278181a,9114c8ded5ccd71d,2021-04-10,blue,William Knight,Da Woon Jung,,,,,,,NO_HEADER_DATE_MATCH
eb5d62bda1581c62,27541033b97c076d,2021-04-24,blue,Kevin Natividad,Batgerel Danaa,,,,,,,NO_HEADER_DATE_MATCH
8cb4e3f056a84b0d,744f50016c39c26c,2021-05-15,blue,Viviane Araujo,Katlyn Cerminara,,,,,,,NO_HEADER_DATE_MATCH
6d8da45352344964,27541033b97c076d,2021-04-24,blue,Rose Namajunas,Zhang Weili,,,,,,,NO_HEADER_DATE_MATCH
78dc032441394331,d57e6a8971b6d2bd,2021-05-01,red,Andreas Michailidis,KB Bhullar,,,,,,,NO_HEADER_DATE_MATCH
b948102c6205af63,58a36b4ccf5dc30e,2021-05-08,red,Marina Rodriguez,Michelle Waterson-Gomez,,,,,,,NO_HEADER_DATE_MATCH
55bf7f19a132e0fc,c36e1f4fa755ffb4,2021-03-20,red,Bruno Silva,JP Buys,,,,,,,NO_HEADER_DATE_MATCH
873306ad79b62f5e,6e2b1d631832921d,2021-03-06,red,Rogerio Bontorin,Kai Kara-France,,,,,,,NO_HEADER_DATE_MATCH
fdfe4e7cb2d0b665,4a35913bd9aa4161,2021-04-17,blue,Juan Espino,Alexandr Romanov,,,,,,,NO_HEADER_DATE_MATCH
dd7f3f91ea6067d4,c36e1f4fa755ffb4,2021-03-20,blue,Montserrat Conejo Ruiz,Cheyanne Vlismas,,,,,,,NO_HEADER_DATE_MATCH
8a95f0e3f9111f0c,58a36b4ccf5dc30e,2021-05-08,blue,Tafon Nchukwi,JunYong Park,,,,,,,NO_HEADER_DATE_MATCH
c4ea3f6fae702459,4304992c2acc187b,2021-01-23,red,Jessica Eye,Joanne Wood,,,,,,,NO_HEADER_DATE_MATCH
a4814d682954e8ab,bfe95ec546692b13,2021-02-20,red,Ketlen Vieira,Yana Santos,,,,,,,NO_HEADER_DATE_MATCH
ddbe6fd66d7f9e35,56116537d71a578c,2021-01-20,blue,Zarrukh Adashev,Sumudaerji,,,,,,,NO_HEADER_DATE_MATCH
e8adfbbe0053c321,8c90c1563972e44d,2021-03-13,red,Cortney Casey,JJ Aldrich,,,,,,,NO_HEADER_DATE_MATCH
aeb7ff8ce6e1beac,307064d3e0f036c2,2021-01-16,red,Santiago Ponzinibbio,Li Jingliang,,,,,,,NO_HEADER_DATE_MATCH
4f6d3cdf2c77fb57,56116537d71a578c,2021-01-20,blue,Vinicius Moreira,Ike Villanueva,,,,,,,NO_HEADER_DATE_MATCH
86d6e09932c5b551,a1153013cb5f628f,2021-02-06,blue,Youssef Zalal,SeungWoo Choi,,,,,,,NO_HEADER_DATE_MATCH
e1897ff433134cb8,2f13e4020cea5b38,2021-08-21,red,Trevin Jones,Saidyokub Kakhramonov,,,,,,,NO_HEADER_DATE_MATCH
4a172a5191cb8e60,d0d43cb9b14f231c,2020-12-12,red,Kevin Holland,Jacare Souza,,,,,,,NO_HEADER_DATE_MATCH
08ef2ed7393efd24,bbb15f301e4a490a,2020-11-21,blue,Cynthia Calvillo,Katlyn Cerminara,,,,,,,NO_HEADER_DATE_MATCH
4d56bcd82438e632,992c82450d96f726,2020-11-28,red,Jonathan Pearce,Kai Kamaka,,,,,,,NO_HEADER_DATE_MATCH
f2fb049980631302,e49c2db95e572dc8,2020-12-19,red,Gillian Robertson,Taila Santos,,,,,,,NO_HEADER_DATE_MATCH
5ddf45e816a50fac,d0d43cb9b14f231c,2020-12-12,blue,Sam Hughes,Tecia Pennington,,,,,,,NO_HEADER_DATE_MATCH
a485281be8e9d2e2,bbb15f301e4a490a,2020-11-21,red,Antonina Shevchenko,Ariane da Silva,,,,,,,NO_HEADER_DATE_MATCH
8d4a475e48722fea,398b440e73d55b8b,2020-12-05,blue,Jamahal Hill,Ovince Saint Preux,,,,,,,NO_HEADER_DATE_MATCH
4e451881e0e47b05,56116537d71a578c,2021-01-20,blue,Jerome Rivera,Francisco Figueiredo,,,,,,,NO_HEADER_DATE_MATCH
6915d46b49999f60,ad044be25c94dcfd,2020-10-31,blue,Thiago Moises,King Green,,,,,,,NO_HEADER_DATE_MATCH
8868957c1735bcf0,992c82450d96f726,2020-11-28,blue,Malcolm Gordon,Sumudaerji,,,,,,,NO_HEADER_DATE_MATCH
c597fd8bb66d54d8,4304992c2acc187b,2021-01-23,blue,Marcin Prachnio,Khalil Rountree Jr.,,,,,,,NO_HEADER_DATE_MATCH
e7a915f39ecf6db0,d4f364dd076bb0e2,2020-10-17,blue,Jessica Andrade,Katlyn Cerminara,,,,,,,NO_HEADER_DATE_MATCH
55c257629ecea80f,c3c38c86f5ab9b5c,2020-10-24,blue,Sam Alvey,Da Woon Jung,,,,,,,NO_HEADER_DATE_MATCH
0ffbf3096a13b47e,9c37681096c6f3a9,2020-09-12,blue,Angela Hill,Michelle Waterson-Gomez,,,,,,,NO_HEADER_DATE_MATCH
ac6b2a5f24c2b8bd,805ad1801eb26abb,2020-10-03,red,Casey Kenney,Alatengheili,,,,,,,NO_HEADER_DATE_MATCH
c3b6aa47e7532a7b,bfe95ec546692b13,2021-02-20,blue,Jared Vanderaa,Serghei Spivac,,,,,,,NO_HEADER_DATE_MATCH
06910bddb0745856,9c37681096c6f3a9,2020-09-12,blue,Alan Patrick,King Green,,,,,,,NO_HEADER_DATE_MATCH
0ccc86f7d0e84c3e,af1e5c64b8663aa0,2020-08-22,blue,Jordan Wright,Ike Villanueva,,,,,,,NO_HEADER_DATE_MATCH
76b9a338597fc604,3746e21bb508391a,2020-08-01,red,Jamall Emmers,Vince Cachero,,,,,,,NO_HEADER_DATE_MATCH
5c8d9d893d163d51,7a82635ffa9b59fe,2020-08-08,red,Irwin Rivera,Ali AlQaisi,,,,,,,NO_HEADER_DATE_MATCH
5885445f39dac389,3746e21bb508391a,2020-08-01,blue,Jennifer Maia,Joanne Wood,,,,,,,NO_HEADER_DATE_MATCH
